"data_base" "V1" "modalidade" "origem" "porte" "cliente" "carteira_ativa" "carteira_inadimplida_arrastada" "ativo_problematico" "a_vencer_ate_90_dias" "a_vencer_de_91_ate_360_dias" "a_vencer_de_361_ate_1080_dias" "a_vencer_de_1081_ate_1800_dias" "a_vencer_de_1801_ate_5400_dias" "a_vencer_acima_de_5400_dias" "Taxa_de_juros_Selic_acumulada_no_mes" "Selic_fixada.pelo_Copom" "IBC_Br_indice"
2019-12-31 13672 "PF - Veículos" "Sem destinação específica" "PF - Sem rendimento" "PF" 693397407.64 43211210.47 74466077.44 136324686.45 269425690.76 222471222.93 26371117.05 53025.37 0 0.37 4.5 137.5
2019-12-31 13673 "PJ - Capital de giro" "Sem destinação específica" "PJ - Grande" "PJ" 81040544564.04 1195737220.97 6345017398.41 12806310934.92 22142372048.16 31062674969.46 9850610439.97 4241168912.16 203207001.38 0.37 4.5 137.5
2019-12-31 13674 "PJ - Capital de giro" "Sem destinação específica" "PJ - Indisponível" "PJ" 37447994689.68 669861571.64 2429497154.3 6032000369.07 12670450129.7 14756974551.24 3108551319.04 547949400 110402.09 0.37 4.5 137.5
2019-12-31 13675 "PJ - Capital de giro" "Sem destinação específica" "PJ - Médio" "PJ" 110074980531.46 1648242983.43 7065431787.15 18401415664.78 38347867540.87 40946541684.65 8831837122.88 1992087744.46 109742327.63 0.37 4.5 137.5
2019-12-31 13676 "PJ - Capital de giro" "Sem destinação específica" "PJ - Micro" "PJ" 14179895458.45 582394955.26 1812975163.84 2913380775.37 4688373641.97 5086822774.43 773740585.26 227258152.52 480956.93 0.37 4.5 137.5
2019-12-31 13677 "PJ - Capital de giro" "Sem destinação específica" "PJ - Pequeno" "PJ" 48612140954.9 1562786042.73 4227228302.99 8510640534.3 17710007754.24 17263840503.39 3054001092.89 760845181.07 2549172.85 0.37 4.5 137.5
2019-12-31 13678 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Grande" "PJ" 4352568873.3 12179811.94 65950615.65 2586085090.54 1360739353.88 175656353.45 0 208107825.89 0 0.37 4.5 137.5
2019-12-31 13679 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Indisponível" "PJ" 6539825144.87 218133525.02 376174984.75 4989694243.16 1093220419.85 1157070.11 4119235.28 88310510.85 0 0.37 4.5 137.5
2019-12-31 13680 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Médio" "PJ" 18190762600.11 331930613.37 739638374.88 12045639672.35 4550856908.79 149321900.61 243890957.54 684569747.13 9269085.39 0.37 4.5 137.5
2019-12-31 13681 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Micro" "PJ" 2664782649.39 292510207.55 523084570.18 1349180005.36 601232176.56 78937647.81 148858454.51 75017430.75 175349.29 0.37 4.5 137.5
2019-12-31 13682 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Pequeno" "PJ" 8812784725.72 612170770.01 1153455876 5550608623.39 1786358028.13 142985039.23 240051374.11 213581071.99 189884.79 0.37 4.5 137.5
2019-12-31 13683 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Grande" "PJ" 124384857055.25 1048919612.5 3535368878.87 24536512772.68 48065246023.9 22909496699.23 18710066985.93 9366241469.78 0 0.37 4.5 137.5
2019-12-31 13684 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Indisponível" "PJ" 19665113880.63 392613055.6 555668474.74 4761923883.27 9505696199.28 1714954441.97 1242701450.61 2028133538.22 0 0.37 4.5 137.5
2019-12-31 13685 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Médio" "PJ" 28187928617.16 256624152.89 820544212.5 7451596122.25 12701196110.23 3939119754.75 1388345110.15 2382541033.06 0 0.37 4.5 137.5
2019-12-31 13686 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Micro" "PJ" 1362984837.07 49060126.36 62012720.31 572066278.48 539429580.32 234176580.37 11513557.78 0 0 0.37 4.5 137.5
2019-12-31 13687 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Pequeno" "PJ" 2915150209.48 36042916.58 169728581.49 1212256273.2 1252210794.49 355611230.29 56238413.1 0 0 0.37 4.5 137.5
2019-12-31 13688 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Grande" "PJ" 376286913413.67 2536252243.63 30265631981.24 14508128335.98 33920034057.41 72490440194.77 51411288179.7 158135251644.43 44754580447.02 0.37 4.5 137.5
2019-12-31 13689 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Indisponível" "PJ" 13176593403.93 71138362.22 2437513640.11 1116681395.56 2550534020.21 4406497694.8 2046998014.39 2754979162.64 270772256.66 0.37 4.5 137.5
2019-12-31 13690 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Médio" "PJ" 44292075815.71 421538649.55 3462857609.63 3510226664.46 9102944507.09 15141677184.27 6754291076.63 9222948819.33 275521290.84 0.37 4.5 137.5
2019-12-31 13691 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Micro" "PJ" 9737387356.94 294776375.31 968715780.44 613746414.84 1527607825.19 2964855538.52 1755928641.88 2650130505.44 121438457.91 0.37 4.5 137.5
2019-12-31 13692 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Pequeno" "PJ" 16523485654.12 413953636.03 1234002998.31 1726964115.51 4025795716.05 5768791793.58 2443663064.91 2263833529.8 50118094.91 0.37 4.5 137.5
2019-12-31 13693 "PJ - Habitacional" "Com destinação específica" "PJ - Grande" "PJ" 5298920500.93 163735680.12 3227268308.02 742941037.85 1438959343.3 2805860346.72 128519097.84 30298443.87 0 0.37 4.5 137.5
2019-12-31 13694 "PJ - Habitacional" "Com destinação específica" "PJ - Indisponível" "PJ" 2783882190.5 183346175.12 499782825.57 253615606.38 539643717.52 1383739105.92 467367773.75 29906128.3 2241013.14 0.37 4.5 137.5
2019-12-31 13695 "PJ - Habitacional" "Com destinação específica" "PJ - Médio" "PJ" 5908315852.48 529335745.24 1695334388.43 888014404.19 2036654741.99 2136390627.98 211421874.08 80623676.62 2405064.13 0.37 4.5 137.5
2019-12-31 13696 "PJ - Habitacional" "Com destinação específica" "PJ - Micro" "PJ" 1479089464.85 174253204.5 467068746.35 179750331.07 431981055.4 585868940.58 89734672.82 51992081.53 0 0.37 4.5 137.5
2019-12-31 13697 "PJ - Habitacional" "Com destinação específica" "PJ - Pequeno" "PJ" 2522952485.86 300609990.87 712397949.13 276322700.65 767700456.2 950374749.01 230308888.95 68817694.41 97673 0.37 4.5 137.5
2019-12-31 13698 "PJ - Investimento" "Sem destinação específica" "PJ - Grande" "PJ" 66046845574.43 2860634854.69 3249014798.52 2976873871.5 8957942454.03 16013350422.09 9973030341.6 26625744163.23 1223240797.92 0.37 4.5 137.5
2019-12-31 13699 "PJ - Investimento" "Sem destinação específica" "PJ - Indisponível" "PJ" 13090326808.96 119652603.89 322014672.86 1545277289.89 3793695407.77 5824229709.59 1396475656.07 460963462.61 7949686.64 0.37 4.5 137.5
2019-12-31 13700 "PJ - Investimento" "Sem destinação específica" "PJ - Médio" "PJ" 34311561120.4 348230444.18 1061740399.6 3887962597.56 9271957805.87 13765904344.55 4549722089.28 2666226028.6 2887144.23 0.37 4.5 137.5
2019-12-31 13701 "PJ - Investimento" "Sem destinação específica" "PJ - Micro" "PJ" 9056883222.2 121966594.22 422831359.5 1044736721.69 2657990053.14 4072233817.87 1057460033.49 152130564.05 2842717.66 0.37 4.5 137.5
2019-12-31 13702 "PJ - Investimento" "Sem destinação específica" "PJ - Pequeno" "PJ" 19890713692.9 325775401.14 770731296.04 2080081009.92 5396137944.46 8810853601.98 2773889946.77 586753892.54 2770665.35 0.37 4.5 137.5
2019-12-31 13703 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Grande" "PJ" 73715564848.3 16817678.71 143077574.16 49255912945.52 21835600477.85 1826832607.39 782050274.18 7778536.35 0 0.37 4.5 137.5
2019-12-31 13704 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Indisponível" "PJ" 18451770476.34 71158601.65 93396199.46 13779340386.52 4379215844.45 153179335.77 798417.47 0 0 0.37 4.5 137.5
2019-12-31 13705 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Médio" "PJ" 33885433695.14 153495155.45 413311129.61 22764754472.19 10441443546.5 252908527.44 98990185.06 43469258.16 889968.71 0.37 4.5 137.5
2019-12-31 13706 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Micro" "PJ" 9067131491.28 43786793.76 99332235.26 7011395195.65 1742481985.8 156307694.67 73563510.02 5947752.03 0 0.37 4.5 137.5
2019-12-31 13707 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Pequeno" "PJ" 11054342080.11 170386886.18 268425041.9 8308252801.56 2326373578.51 150906971.52 16953661.12 18099736.54 81473.54 0.37 4.5 137.5
2019-12-31 13708 "PJ - Outros créditos" "Sem destinação específica" "PJ - Grande" "PJ" 26206380218.57 1162692418.63 8606934306.51 5096820744.6 9139149983.13 4202789525.7 1998695688.51 3280270694.01 1214081305.77 0.37 4.5 137.5
2019-12-31 13709 "PJ - Outros créditos" "Sem destinação específica" "PJ - Indisponível" "PJ" 13662266826.18 1027997315.32 7458103909.86 3173348581.03 3655847984.62 2136170536.81 1400928091.76 1574960793.47 808701229.15 0.37 4.5 137.5
2019-12-31 13710 "PJ - Outros créditos" "Sem destinação específica" "PJ - Médio" "PJ" 21901163804.96 2216087441.17 9315814336.12 3502062848.11 5985565401.23 5510890252.85 2540545663.49 2188985821.58 77368816.18 0.37 4.5 137.5
2019-12-31 13711 "PJ - Outros créditos" "Sem destinação específica" "PJ - Micro" "PJ" 7055463439.48 890632588.98 2911782556.76 1722656281.27 1972285424.51 1450390642.73 585565977.89 360790619.17 91894147.74 0.37 4.5 137.5
2019-12-31 13712 "PJ - Outros créditos" "Sem destinação específica" "PJ - Pequeno" "PJ" 16683181100.91 1966786869.23 6553733837.62 4059862195.87 4046022706.91 4242684239.72 1628237609.88 1008912812.98 35536897.26 0.37 4.5 137.5
2019-12-31 13713 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Grande" "PJ" 27279708202.25 79174309.3 164925169.89 3229484396.77 12976746363.64 5473359265.13 2462453148.25 3060667627.32 6433707.57 0.37 4.5 137.5
2019-12-31 13714 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Indisponível" "PJ" 3160396478.18 6501706.91 15636682.4 276676277.51 1927735338.51 693432695.62 194731528.85 62413717.53 0 0.37 4.5 137.5
2019-12-31 13715 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Médio" "PJ" 8242051178.63 57418985.14 187131272.53 1130583773.15 4002831279.53 1623875097.03 744321723.7 697055739.23 286757.94 0.37 4.5 137.5
2019-12-31 13716 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Micro" "PJ" 766081260.29 6677864.35 22573557.59 81480344.94 351464448.53 246627695.36 42348403.77 38093703.13 0 0.37 4.5 137.5
2019-12-31 13717 "PJ - Rural e agroindustrial" "Com destinação específica" "PJ - Pequeno" "PJ" 2075262184.36 10029569.94 38226046.75 127671979.84 1105979566.57 366287942.57 278717703.38 186828831.29 0 0.37 4.5 137.5
2020-01-31 13718 "PF - Cartão de crédito" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 41280.75 0 0 1602.87 0 39677.88 0 0 0 0.38 4.5 133.6
2020-01-31 13719 "PF - Cartão de crédito" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 1541.28 0 0 392.65 1148.63 0 0 0 0 0.38 4.5 133.6
2020-01-31 13720 "PF - Cartão de crédito" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 33499575797.56 728415197.31 1342571075.18 23960732528.64 8151212377.18 265508416.58 35568909.08 17328667.97 0 0.38 4.5 133.6
2020-01-31 13721 "PF - Cartão de crédito" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 20246918530.99 2053448497.44 2599776776.79 13197922659.06 4038690294.29 280175290.28 11398442.32 3181268.86 0 0.38 4.5 133.6
2020-01-31 13722 "PF - Cartão de crédito" "Sem destinação específica" "PF - Indisponível" "PF" 4767042119.43 572096496.9 694130637.42 2954456163.58 970746584.86 37614323.4 758096.06 152384.22 0 0.38 4.5 133.6
2020-01-31 13723 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 45196597415.46 4399021144.91 5738881328.22 27922943718.89 10383698405.63 917390163 41287278.18 10734016.01 223.82 0.38 4.5 133.6
2020-01-31 13724 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 37114066965.69 1236167323.57 1954457315.79 25940942031.17 8847027402.56 557544893.18 51980002.33 21503690.82 0 0.38 4.5 133.6
2020-01-31 13725 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 30902396406.86 2275237573.1 3161255902.47 19629066080.04 7383426463.97 640611603.38 44926491.64 12928242.77 1195.69 0.38 4.5 133.6
2020-01-31 13726 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 46274596349.44 2846952337.33 3910669999.23 29510615006.24 11693977764.09 1059308462.05 61198269.58 16771605.39 0 0.38 4.5 133.6
2020-01-31 13727 "PF - Cartão de crédito" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 54881730373.92 2565897050.62 3716701477.16 36533767117.29 13687251220.42 1041999961.89 82580403.92 25399537.52 0 0.38 4.5 133.6
2020-01-31 13728 "PF - Cartão de crédito" "Sem destinação específica" "PF - Sem rendimento" "PF" 2412109484.1 454568255.13 584972586.81 1335680258.31 413204665.08 30800759.41 4607269.19 1649448.53 0 0.38 4.5 133.6
2020-01-31 13729 "PF - Empréstimo com consignação em folha" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 1755.09 0 1755.09 658.17 1096.92 0 0 0 0 0.38 4.5 133.6
2020-01-31 13730 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 26718517547.77 316833782.86 480655047.29 1672623074.64 4578498799.85 9313055961.68 5976806403.3 5018131452.76 63226.05 0.38 4.5 133.6
2020-01-31 13731 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 39533815964.12 1036422074.47 1448730385.87 3859195833.81 10043656068.94 16554363842.58 7098285635.33 1508927196.13 8193.49 0.38 4.5 133.6
2020-01-31 13732 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Indisponível" "PF" 8262934695.37 248113225.75 333520727.52 699334069.71 1867014814.33 3299271505.32 1657099450.61 661776147.03 0 0.38 4.5 133.6
2020-01-31 13733 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 52716672180.35 1426159433.75 2072052008.94 4841781731.14 12531363724.56 20970378817.5 9930843501.18 3585768108.65 211398.81 0.38 4.5 133.6
2020-01-31 13734 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 49511980683.52 671003701.54 1015984022.95 3346124502.53 9020218534.88 17702376217.37 10816218836.3 8280724885.19 165714.96 0.38 4.5 133.6
2020-01-31 13735 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 44839578942.94 998589604.72 1479610439.38 3896229026.31 10196605800.68 17709724393.81 8794350208.05 3678025153.31 94914.42 0.38 4.5 133.6
2020-01-31 13736 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 75186758184.49 1422866546.9 2111177814.66 6087526940.06 16049894662.36 28935303570.6 15358301336.48 8027038499.8 161679.59 0.38 4.5 133.6
2020-01-31 13737 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 85368017849.3 1283908945.4 1996457451.5 6223696296.63 16563499825.51 31418201405.44 18151255471.58 12357250987.73 269696.83 0.38 4.5 133.6
2020-01-31 13738 "PF - Empréstimo com consignação em folha" "Sem destinação específica" "PF - Sem rendimento" "PF" 5882250431.56 754895338.68 916683892.32 573275257.58 1489889230.66 2390742317.84 836003681.97 167399535.53 264 0.38 4.5 133.6
2020-01-31 13739 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 13096.08 0 0 10677.5 2418.58 0 0 0 0 0.38 4.5 133.6
2020-01-31 13740 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 770.59 0 0 385.29 385.3 0 0 0 0 0.38 4.5 133.6
2020-01-31 13741 "PF - Empréstimo sem consignação em folha" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 7426.35 0 0 2378 5048.35 0 0 0 0 0.38 4.5 133.6
2020-01-31 13742 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 30097266124.55 799029803.51 2466871864.47 5162648521.34 9328395643.39 10835810768.15 3193065198.07 1063380430.42 1920466.15 0.38 4.5 133.6
2020-01-31 13743 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 6173332053.93 820688577.82 1350443080.72 1671063546.63 2132081377.29 1234798661.73 183111230.93 28467063.36 71351.22 0.38 4.5 133.6
2020-01-31 13744 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Indisponível" "PF" 1074241973.65 80496519.48 178400670.11 118905951.33 215941272.41 226293056.02 116125410.28 336978798.08 0 0.38 4.5 133.6
2020-01-31 13745 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 12367712475.01 1513454991.67 2557785328.99 2847005932.81 4317564230.64 3125211839.03 540483593.91 80894857.08 362122.89 0.38 4.5 133.6
2020-01-31 13746 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 20762425461.62 904459162.11 1991721298.52 2898321389.43 6089315308.09 7334561875.9 2649324030.36 1182620070.21 601743.18 0.38 4.5 133.6
2020-01-31 13747 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 11110972769.66 1065691297.13 1918104562.34 2231212823.19 3744358172.9 3302820360.87 736344044.49 137648669.64 419731.26 0.38 4.5 133.6
2020-01-31 13748 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 17886771200.35 1297801565.63 2378638577.65 3175937598.3 5762719228.4 5658636656.27 1691977921.12 499302834.71 321575.26 0.38 4.5 133.6
2020-01-31 13749 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 25761662893.74 1358115044.13 2780085901.63 3987916231.71 7967193740.11 8728534596.84 2959857799.73 1064876286.24 907191.19 0.38 4.5 133.6
2020-01-31 13750 "PF - Empréstimo sem consignação em folha" "Sem destinação específica" "PF - Sem rendimento" "PF" 1751926405.36 107283773.82 220408797.18 1184727584.42 279804459.39 133597746.15 17572657.76 20897197.92 5158330.35 0.38 4.5 133.6
2020-01-31 13751 "PF - Habitacional" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 70530257826.13 474984512.93 1185038967.68 2399476288.09 6536687903.39 14790738757.24 11331643410.54 27214551025.98 8174315661.82 0.38 4.5 133.6
2020-01-31 13752 "PF - Habitacional" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 13911000570.06 399704471.1 1287822459.73 382143624.99 1007067983.61 2306035025.01 1911520800.25 5748102603.66 2478151519.38 0.38 4.5 133.6
2020-01-31 13753 "PF - Habitacional" "Com destinação específica" "PF - Indisponível" "PF" 263882147.42 9556259.3 23259955.76 6672171.18 18923827.41 42563728.51 32430674.36 101441295.82 58852413.77 0.38 4.5 133.6
2020-01-31 13754 "PF - Habitacional" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 99768771590.58 2621984989.44 7287705746.49 2082298532.94 5838187631.88 14059811424.74 12151460959.93 40861285605.44 24500516225.38 0.38 4.5 133.6
2020-01-31 13755 "PF - Habitacional" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 85325034921.98 637267535.57 1826769983.19 2796299924.42 7643367078.3 17345701245.57 13457066765.14 33258932270.6 10703500039.57 0.38 4.5 133.6
2020-01-31 13756 "PF - Habitacional" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 92736325322.29 1769838948.81 5099269712.57 2069757415.48 5799879504.86 13819752696.01 11759316000.08 37773270003.57 21293013002.06 0.38 4.5 133.6
2020-01-31 13757 "PF - Habitacional" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 94226188090.22 1342282016.96 3951203444.24 2584247716.09 7155947152.08 16577318499.27 13456123420.41 37771690689.44 16457248431.39 0.38 4.5 133.6
2020-01-31 13758 "PF - Habitacional" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 109078849620.9 1109982549.17 3376052523.6 3421107727.02 9387852846.84 21379904340.24 16784484251.22 42798416521.83 15098520057.77 0.38 4.5 133.6
2020-01-31 13759 "PF - Habitacional" "Com destinação específica" "PF - Sem rendimento" "PF" 65573903302.06 1807828091.81 6515425433.31 1923640179.39 5367449543.3 12316546847.4 9908539652.86 26772753798.51 8988627495.55 0.38 4.5 133.6
2020-01-31 13760 "PF - Habitacional" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 3459773202.29 80547663.82 134551544.11 72532396.42 169852782.73 416305513.98 375920378.46 1367672852.71 1044374176.01 0.38 4.5 133.6
2020-01-31 13761 "PF - Habitacional" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 108679607.84 4568695.8 5665637.63 4608100.33 10489853.96 24045208.51 15282725.06 34950192.36 17660637.83 0.38 4.5 133.6
2020-01-31 13762 "PF - Habitacional" "Sem destinação específica" "PF - Indisponível" "PF" 1357221.44 110018.21 127313.08 66995.62 177079.05 415174.6 272651.28 390799.9 0 0.38 4.5 133.6
2020-01-31 13763 "PF - Habitacional" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 110880690.67 7208470.96 9858648.93 3295270.71 8124448.09 17582485.64 13879118.61 40263218.91 26521903.06 0.38 4.5 133.6
2020-01-31 13764 "PF - Habitacional" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 1115568822.59 35586594.77 61283055.05 24922966.05 57742146.13 142081240.44 127785625.43 451995524.06 305794107.03 0.38 4.5 133.6
2020-01-31 13765 "PF - Habitacional" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 119347540.11 5452234.95 11700599.02 3363548.51 8068411.25 17956240.53 14511814.41 43137256.08 31146021.93 0.38 4.5 133.6
2020-01-31 13766 "PF - Habitacional" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 215108580.3 8531257.94 19518053.66 5539918.02 13595398.78 30689771.67 25467367.12 83780552.73 54600158.22 0.38 4.5 133.6
2020-01-31 13767 "PF - Habitacional" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 603126863.45 17663134.89 41568340.63 15311596.54 36660889.16 85323147.98 73143801.41 241039554.51 148153103.67 0.38 4.5 133.6
2020-01-31 13768 "PF - Habitacional" "Sem destinação específica" "PF - Sem rendimento" "PF" 999827140.54 57954508.86 90201487.27 21050166.99 49127289 119877148.92 99728352.9 369943179.05 330745001.37 0.38 4.5 133.6
2020-01-31 13769 "PF - Outros créditos" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 1182481323.08 11433363.64 27129061.72 67212669.14 189321428.05 387834789.45 239721325.99 282891433.96 10861996.59 0.38 4.5 133.6
2020-01-31 13770 "PF - Outros créditos" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 879510781.91 20206486.65 31789839.09 492430733.46 312451773.63 33679652.03 4631915.36 2869518.53 80176.03 0.38 4.5 133.6
2020-01-31 13771 "PF - Outros créditos" "Com destinação específica" "PF - Indisponível" "PF" 29390849.6 94230.47 407199.11 1139062.99 2630103.45 2192308.74 1436064.95 1846336.19 7786.11 0.38 4.5 133.6
2020-01-31 13772 "PF - Outros créditos" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 1294352839.23 23937514.03 41234593.48 690701673.33 476553183.91 73513394.55 9125648.49 7490930.71 433924.33 0.38 4.5 133.6
2020-01-31 13773 "PF - Outros créditos" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 617656028.4 7111349.86 15280300.71 65019766.94 116081457.54 186944830.93 117021594.26 124200445.04 5487659.9 0.38 4.5 133.6
2020-01-31 13774 "PF - Outros créditos" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 943004821.45 13087946.34 23370720.32 486266367.89 351606128.65 66923211.89 11099366.11 8054796.27 448306.92 0.38 4.5 133.6
2020-01-31 13775 "PF - Outros créditos" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 1145616858.81 13778206.31 27213208.82 570680810.95 414466223.72 88664431.88 26005026.01 27049437.08 936987.71 0.38 4.5 133.6
2020-01-31 13776 "PF - Outros créditos" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 992514937.28 8552959.01 19410951.41 402636651.62 309644373.26 131969607.35 63672545 71067638.6 3739513.52 0.38 4.5 133.6
2020-01-31 13777 "PF - Outros créditos" "Com destinação específica" "PF - Sem rendimento" "PF" 80378133.44 14788189.6 18838507.65 29685680.63 10653485.11 7412619.98 4323239.92 8475468.13 756164.4 0.38 4.5 133.6
2020-01-31 13778 "PF - Outros créditos" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 39289746540.42 1195072405.25 4408527825.63 7249890040.66 14343100043.77 9900578192.33 4111787465.35 2545287935.99 78165711.18 0.38 4.5 133.6
2020-01-31 13779 "PF - Outros créditos" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 4674748552.25 834193794.85 1748641721.04 1486774557.83 1237557309.74 728875618.37 180923451.21 101109341.83 6085768.8 0.38 4.5 133.6
2020-01-31 13780 "PF - Outros créditos" "Sem destinação específica" "PF - Indisponível" "PF" 2080433444.43 205381130.37 385890706.97 497392816.23 716295075.98 565691178.34 52137275.5 34993056.99 198306.31 0.38 4.5 133.6
2020-01-31 13781 "PF - Outros créditos" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 13640834139.82 2325881297.84 5067561231.91 4247867059.5 3608532375.49 2309140558.03 651787783.74 302971233.42 13731713.54 0.38 4.5 133.6
2020-01-31 13782 "PF - Outros créditos" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 15329693656.02 1099296566.76 3619235817.42 3813653995.54 3420462563.33 3845758211.38 1805364903.17 1410400601.92 82801050.13 0.38 4.5 133.6
2020-01-31 13783 "PF - Outros créditos" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 10240609649.49 1362819295.34 3227057172.26 3116981458.6 2562247287.15 2052099003.48 708526949.91 368845905.28 9340192.96 0.38 4.5 133.6
2020-01-31 13784 "PF - Outros créditos" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 14120572389.76 1614110071.33 4367059218.38 4151366069.48 3356000283.04 3133271594.31 1194040250.83 681082856.29 19968637.9 0.38 4.5 133.6
